48700, 360, 350, 446, 1162, 423
48800, 360, 349, 445, 1162, 423
48900, 361, 349, 446, 1162, 423
49000, 361, 351, 446, 1162, 423
49100, 357, 348, 445, 1162, 423
49200, 361, 352, 447, 1162, 423
49300, 360, 348, 446, 1162, 423
49400, 359, 351, 446, 1162, 423
49500, 354, 352, 445, 1162, 423
49600, 366, 353, 446, 1162, 423
49700, 360, 347, 448, 1162, 423
49800, 359, 350, 447, 1162, 423
49900, 361, 353, 446, 1162, 423
50000, 361, 350, 446, 1129, 300
50100, 358, 351, 447, 1111, 253
50200, 358, 351, 447, 1111, 253
50300, 360, 351, 446, 1111, 253
50400, 164, 339, 469, 1111, 253
50500, 441, 353, 402, 1121, 253
50600, 427, 340, 412, 1131, 253
50700, 395, 365, 424, 1131, 253
50800, 475, 338, 383, 1141, 253
50900, 295, 363, 444, 1141, 253
51000, 328, 368, 446, 1141, 253
51100, 357, 357, 450, 1141, 253
51200, 350, 362, 448, 1141, 253
51300, 416, 380, 444, 1141, 253
51400, 287, 389, 413, 1131, 253
51500, 279, 357, 419, 1121, 253
51600, 285, 363, 423, 1111, 253
51700, 332, 351, 431, 1111, 253
51800, 390, 357, 438, 1111, 253
51900, 375, 357, 443, 1111, 253
52000, 371, 356, 445, 1111, 253
52100, 372, 357, 445, 1111, 253
52200, 371, 355, 447, 1111, 253
52300, 373, 357, 444, 1111, 253
52400, 365, 353, 445, 1111, 253
52500, 367, 352, 445, 1111, 253
52600, 367, 350, 446, 1111, 253
52700, 360, 350, 446, 1111, 253
52800, 363, 348, 441, 1111, 253
52900, 363, 349, 445, 1111, 253
53000, 364, 346, 441, 1111, 253
53100, 363, 346, 442, 1111, 253
53200, 370, 346, 444, 1111, 253
53300, 362, 345, 442, 1111, 253
53400, 362, 344, 442, 1111, 253
53500, 360, 344, 442, 1111, 253
53600, 359, 342, 444, 1111, 253
53700, 362, 345, 439, 1111, 253
53800, 362, 348, 437, 1111, 253
53900, 365, 352, 444, 1111, 253
54000, 369, 347, 442, 1111, 253
54100, 364, 348, 440, 1111, 253
54200, 368, 348, 442, 1111, 253
54300, 356, 349, 444, 1111, 253
54400, 365, 348, 443, 1111, 253
54500, 361, 349, 444, 1111, 253
54600, 364, 363, 449, 1111, 253
54700, 363, 348, 441, 1111, 253
54800, 361, 350, 443, 1111, 253
54900, 362, 350, 442, 1111, 253
55000, 363, 351, 443, 1111, 253
55100, 364, 350, 443, 1111, 253
55200, 359, 351, 443, 1111, 253
55300, 366, 353, 442, 1111, 253
55400, 364, 350, 442, 1111, 253
55500, 358, 348, 441, 1111, 253
55600, 366, 352, 443, 1111, 253
55700, 361, 349, 442, 1111, 253
55800, 362, 348, 443, 1111, 253
55900, 360, 347, 441, 1111, 253
56000, 364, 350, 442, 1111, 253
56100, 354, 348, 441, 1111, 253
56200, 362, 351, 443, 1111, 253
56300, 359, 346, 442, 1111, 253
56400, 360, 347, 441, 1111, 253
56500, 359, 349, 442, 1111, 253
56600, 362, 348, 442, 1111, 253
56700, 356, 349, 442, 1111, 253
56800, 361, 350, 442, 1111, 253
56900, 361, 348, 442, 1111, 253
57000, 358, 349, 442, 1111, 253
57100, 358, 349, 442, 1111, 253
57200, 358, 348, 442, 1111, 253
57300, 362, 349, 442, 1111, 253
57400, 358, 349, 441, 1111, 253
57500, 355, 350, 441, 1111, 253
57600, 359, 348, 442, 1111, 253
57700, 359, 350, 443, 1111, 253
57800, 363, 347, 442, 1111, 253
57900, 353, 349, 442, 1111, 253
58000, 365, 348, 443, 1111, 253
58100, 356, 350, 442, 1111, 253
58200, 360, 348, 444, 1111, 253
58300, 358, 347, 441, 1111, 253
58400, 354, 346, 442, 1111, 253
58500, 361, 348, 443, 1111, 253
58600, 362, 349, 442, 1111, 253
58700, 359, 345, 440, 1111, 253
58800, 366, 350, 443, 1111, 253
58900, 356, 346, 442, 1111, 253
59000, 362, 347, 441, 1111, 253
59100, 359, 347, 441, 1111, 253
59200, 363, 348, 441, 1111, 253
59300, 360, 347, 442, 1111, 253
59400, 362, 346, 442, 1111, 253
59500, 361, 347, 442, 1111, 253
59600, 361, 346, 441, 1111, 253
59700, 363, 346, 442, 1111, 253
59800, 360, 347, 442, 1111, 253
59900, 358, 346, 442, 1111, 253
60000, 361, 347, 441, 1111, 253
